transaction_id,timestamp,branch,item,category,qty,unit_price,line_total,ticket_total,discount,tax,void,comp,refund,payment_method,staff
T20260130-00196,2026-01-30T12:24:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,109.00,0.00,16.35,1,0,0,visa,S001
T20260130-00197,2026-01-30T12:29:00,MAIN,Latte,beverage,1,18.00,18.00,18.00,0.00,2.70,0,0,0,mastercard,S005
T20260130-00198,2026-01-30T09:07:00,MAIN,Iced Americano,other,2,16.00,32.00,32.00,0.00,4.80,0,0,0,apple_pay,S003
T20260130-00199,2026-01-30T11:40:00,MAIN,Cappuccino,other,1,20.00,20.00,36.00,0.00,5.40,0,0,0,cash,S003
T20260130-00199,2026-01-30T11:40:00,MAIN,Iced Americano,other,1,16.00,16.00,36.00,0.00,5.40,0,0,0,cash,S003
T20260130-00200,2026-01-30T16:05:00,MAIN,Flat White,other,1,22.00,22.00,86.00,0.00,12.90,0,0,0,apple_pay,S005
T20260130-00200,2026-01-30T16:05:00,MAIN,Cappuccino,other,1,20.00,20.00,86.00,0.00,12.90,0,0,0,apple_pay,S005
T20260130-00200,2026-01-30T16:05:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,86.00,0.00,12.90,0,0,0,apple_pay,S005
T20260130-00200,2026-01-30T16:05:00,MAIN,Latte,beverage,1,18.00,18.00,86.00,0.00,12.90,0,0,0,apple_pay,S005
T20260130-00201,2026-01-30T17:52:00,MAIN,Mocha,beverage,1,24.00,24.00,29.00,0.00,4.35,0,0,0,cash,S004
T20260130-00201,2026-01-30T17:52:00,MAIN,Bottled Water,other,1,5.00,5.00,29.00,0.00,4.35,0,0,0,cash,S004
T20260130-00202,2026-01-30T18:14:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,38.00,0.00,5.70,0,0,0,cash,S002
T20260130-00203,2026-01-30T18:14:00,MAIN,Croissant,other,1,14.00,14.00,14.00,0.00,2.10,0,0,0,apple_pay,S005
T20260130-00204,2026-01-30T21:24:00,MAIN,Iced Americano,other,1,16.00,16.00,16.00,0.00,2.40,0,0,0,cash,S004
T20260130-00205,2026-01-30T13:26:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,38.00,0.00,5.70,0,0,0,cash,S005
T20260130-00206,2026-01-30T14:00:00,MAIN,Iced Americano,other,1,16.00,16.00,89.00,0.00,13.35,0,0,0,visa,S002
T20260130-00206,2026-01-30T14:00:00,MAIN,Breakfast Set,food,1,45.00,45.00,89.00,0.00,13.35,0,0,0,visa,S002
T20260130-00206,2026-01-30T14:00:00,MAIN,Croissant,other,2,14.00,28.00,89.00,0.00,13.35,0,0,0,visa,S002
T20260130-00207,2026-01-30T15:35:00,MAIN,Breakfast Set,food,1,45.00,45.00,163.00,0.00,24.45,0,0,0,cash,S005
T20260130-00207,2026-01-30T15:35:00,MAIN,Cappuccino,other,3,20.00,60.00,163.00,0.00,24.45,0,0,0,cash,S005
T20260130-00207,2026-01-30T15:35:00,MAIN,Iced Americano,other,2,16.00,32.00,163.00,0.00,24.45,0,0,0,cash,S005
T20260130-00207,2026-01-30T15:35:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,163.00,0.00,24.45,0,0,0,cash,S005
T20260131-00208,2026-01-31T15:15:00,MAIN,Flat White,other,1,22.00,22.00,38.00,0.00,5.70,0,0,0,cash,S001
T20260131-00208,2026-01-31T15:15:00,MAIN,Iced Americano,other,1,16.00,16.00,38.00,0.00,5.70,0,0,0,cash,S001
T20260131-00209,2026-01-31T11:22:00,MAIN,Latte,beverage,1,18.00,18.00,39.00,0.00,5.85,0,0,0,mada,S002
T20260131-00209,2026-01-31T11:22:00,MAIN,Iced Americano,other,1,16.00,16.00,39.00,0.00,5.85,0,0,0,mada,S002
T20260131-00209,2026-01-31T11:22:00,MAIN,Bottled Water,other,1,5.00,5.00,39.00,0.00,5.85,0,0,0,mada,S002
T20260131-00210,2026-01-31T09:26:00,MAIN,Iced Americano,other,3,16.00,48.00,100.00,0.00,15.00,0,0,0,visa,S004
T20260131-00210,2026-01-31T09:26:00,MAIN,Matcha Latte,beverage,2,26.00,52.00,100.00,0.00,15.00,0,0,0,visa,S004
T20260131-00211,2026-01-31T21:05:00,MAIN,Croissant,other,1,14.00,14.00,71.00,0.00,10.65,0,0,0,mastercard,S005
T20260131-00211,2026-01-31T21:05:00,MAIN,Matcha Latte,beverage,2,26.00,52.00,71.00,0.00,10.65,0,0,0,mastercard,S005
T20260131-00211,2026-01-31T21:05:00,MAIN,Bottled Water,other,1,5.00,5.00,71.00,0.00,10.65,0,0,0,mastercard,S005
T20260131-00212,2026-01-31T20:58:00,MAIN,Mocha,beverage,1,24.00,24.00,128.00,0.00,19.20,0,0,0,visa,S005
T20260131-00212,2026-01-31T20:58:00,MAIN,Cappuccino,other,1,20.00,20.00,128.00,0.00,19.20,0,0,0,visa,S005
T20260131-00212,2026-01-31T20:58:00,MAIN,Dessert of Day,other,3,28.00,84.00,128.00,0.00,19.20,0,0,0,visa,S005
T20260131-00213,2026-01-31T22:42:00,MAIN,Mocha,beverage,2,24.00,48.00,64.00,0.00,9.60,0,0,0,cash,S001
T20260131-00213,2026-01-31T22:42:00,MAIN,Iced Americano,other,1,16.00,16.00,64.00,0.00,9.60,0,0,0,cash,S001
T20260131-00214,2026-01-31T15:20:00,MAIN,Croissant,other,1,14.00,14.00,14.00,0.00,2.10,0,0,0,cash,S002
T20260131-00215,2026-01-31T15:32:00,MAIN,Bottled Water,other,1,5.00,5.00,27.00,0.00,4.05,0,0,0,mastercard,S005
T20260131-00215,2026-01-31T15:32:00,MAIN,Flat White,other,1,22.00,22.00,27.00,0.00,4.05,0,0,0,mastercard,S005
T20260131-00216,2026-01-31T09:19:00,MAIN,Croissant,other,1,14.00,14.00,42.00,0.00,6.30,0,0,0,apple_pay,S003
T20260131-00216,2026-01-31T09:19:00,MAIN,Dessert of Day,other,1,28.00,28.00,42.00,0.00,6.30,0,0,0,apple_pay,S003
T20260131-00217,2026-01-31T08:19:00,MAIN,Croissant,other,1,14.00,14.00,135.00,0.00,20.25,0,0,0,apple_pay,S003
T20260131-00217,2026-01-31T08:19:00,MAIN,Chicken Sandwich,food,2,38.00,76.00,135.00,0.00,20.25,0,0,0,apple_pay,S003
T20260131-00217,2026-01-31T08:19:00,MAIN,Breakfast Set,food,1,45.00,45.00,135.00,0.00,20.25,0,0,0,apple_pay,S003
T20260131-00218,2026-01-31T14:35:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,26.00,0.00,3.90,0,0,0,cash,S002
T20260131-00219,2026-01-31T18:22:00,MAIN,Bottled Water,other,1,5.00,5.00,61.00,0.00,9.15,0,0,0,mastercard,S002
T20260131-00219,2026-01-31T18:22:00,MAIN,Dessert of Day,other,2,28.00,56.00,61.00,0.00,9.15,0,0,0,mastercard,S002
T20260131-00220,2026-01-31T11:02:00,MAIN,Iced Americano,other,1,16.00,16.00,78.00,0.00,11.70,0,0,0,mada,S003
T20260131-00220,2026-01-31T11:02:00,MAIN,Mocha,beverage,1,24.00,24.00,78.00,0.00,11.70,0,0,0,mada,S003
T20260131-00220,2026-01-31T11:02:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,78.00,0.00,11.70,0,0,0,mada,S003
T20260131-00221,2026-01-31T09:20:00,MAIN,Breakfast Set,food,3,45.00,135.00,235.00,0.00,35.25,0,0,0,cash,S005
T20260131-00221,2026-01-31T09:20:00,MAIN,Iced Americano,other,2,16.00,32.00,235.00,0.00,35.25,0,0,0,cash,S005
T20260131-00221,2026-01-31T09:20:00,MAIN,Dessert of Day,other,1,28.00,28.00,235.00,0.00,35.25,0,0,0,cash,S005
T20260131-00221,2026-01-31T09:20:00,MAIN,Cappuccino,other,2,20.00,40.00,235.00,0.00,35.25,0,0,0,cash,S005
T20260201-00222,2026-02-01T09:25:00,MAIN,Mocha,beverage,1,24.00,24.00,60.00,0.00,9.00,0,0,0,cash,S001
T20260201-00222,2026-02-01T09:25:00,MAIN,Latte,beverage,2,18.00,36.00,60.00,0.00,9.00,0,0,0,cash,S001
T20260201-00223,2026-02-01T07:09:00,MAIN,Flat White,other,1,22.00,22.00,22.00,0.00,3.30,0,0,0,cash,S005
T20260201-00224,2026-02-01T15:25:00,MAIN,Mocha,beverage,1,24.00,24.00,24.00,0.00,3.60,0,0,0,mada,S003
T20260201-00225,2026-02-01T16:13:00,MAIN,Iced Americano,other,2,16.00,32.00,46.00,0.00,6.90,0,0,0,apple_pay,S004
T20260201-00225,2026-02-01T16:13:00,MAIN,Croissant,other,1,14.00,14.00,46.00,0.00,6.90,0,0,0,apple_pay,S004
T20260201-00226,2026-02-01T16:26:00,MAIN,Flat White,other,1,22.00,22.00,50.00,0.00,7.50,0,0,0,mada,S002
T20260201-00226,2026-02-01T16:26:00,MAIN,Dessert of Day,other,1,28.00,28.00,50.00,0.00,7.50,0,0,0,mada,S002
T20260201-00227,2026-02-01T09:37:00,MAIN,Dessert of Day,other,1,28.00,28.00,28.00,0.00,4.20,0,0,0,apple_pay,S002
T20260201-00228,2026-02-01T18:52:00,MAIN,Iced Americano,other,2,16.00,32.00,32.00,0.00,4.80,0,0,0,cash,S004
T20260201-00229,2026-02-01T18:06:00,MAIN,Breakfast Set,food,2,45.00,90.00,95.00,0.00,14.25,0,0,0,cash,S004
T20260201-00229,2026-02-01T18:06:00,MAIN,Bottled Water,other,1,5.00,5.00,95.00,0.00,14.25,0,0,0,cash,S004
T20260201-00230,2026-02-01T16:59:00,MAIN,Cappuccino,other,1,20.00,20.00,65.00,0.00,9.75,0,0,0,apple_pay,S005
T20260201-00230,2026-02-01T16:59:00,MAIN,Breakfast Set,food,1,45.00,45.00,65.00,0.00,9.75,0,0,0,apple_pay,S005
T20260201-00231,2026-02-01T19:21:00,MAIN,Breakfast Set,food,2,45.00,90.00,90.00,0.00,13.50,0,0,0,visa,S002
T20260201-00232,2026-02-01T08:42:00,MAIN,Latte,beverage,1,18.00,18.00,126.00,0.00,18.90,0,0,0,mastercard,S005
T20260201-00232,2026-02-01T08:42:00,MAIN,Breakfast Set,food,2,45.00,90.00,126.00,0.00,18.90,0,0,0,mastercard,S005
T20260201-00232,2026-02-01T08:42:00,MAIN,Latte,beverage,1,18.00,18.00,126.00,0.00,18.90,0,0,0,mastercard,S005
T20260201-00233,2026-02-01T18:52:00,MAIN,Iced Americano,other,1,16.00,16.00,58.00,0.00,8.70,0,0,0,cash,S002
T20260201-00233,2026-02-01T18:52:00,MAIN,Croissant,other,3,14.00,42.00,58.00,0.00,8.70,0,0,0,cash,S002
T20260201-00234,2026-02-01T11:27:00,MAIN,Iced Americano,other,1,16.00,16.00,61.00,0.00,9.15,0,0,0,visa,S003
T20260201-00234,2026-02-01T11:27:00,MAIN,Breakfast Set,food,1,45.00,45.00,61.00,0.00,9.15,0,0,0,visa,S003
T20260202-00235,2026-02-02T11:41:00,MAIN,Flat White,other,2,22.00,44.00,62.00,0.00,9.30,0,0,0,cash,S004
T20260202-00235,2026-02-02T11:41:00,MAIN,Latte,beverage,1,18.00,18.00,62.00,0.00,9.30,0,0,0,cash,S004
T20260202-00236,2026-02-02T10:25:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,38.00,0.00,5.70,0,0,0,cash,S004
T20260202-00237,2026-02-02T20:48:00,MAIN,Cappuccino,other,1,20.00,20.00,20.00,0.00,3.00,0,0,0,visa,S003
T20260202-00238,2026-02-02T10:00:00,MAIN,Iced Americano,other,2,16.00,32.00,32.00,0.00,4.80,0,0,0,cash,S005
T20260202-00239,2026-02-02T18:42:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,108.00,0.00,16.20,0,0,0,cash,S003
T20260202-00239,2026-02-02T18:42:00,MAIN,Croissant,other,1,14.00,14.00,108.00,0.00,16.20,0,0,0,cash,S003
T20260202-00239,2026-02-02T18:42:00,MAIN,Dessert of Day,other,2,28.00,56.00,108.00,0.00,16.20,0,0,0,cash,S003
T20260202-00240,2026-02-02T18:35:00,MAIN,Iced Americano,other,1,16.00,16.00,86.00,0.00,12.90,0,0,0,apple_pay,S004
T20260202-00240,2026-02-02T18:35:00,MAIN,Dessert of Day,other,1,28.00,28.00,86.00,0.00,12.90,0,0,0,apple_pay,S004
T20260202-00240,2026-02-02T18:35:00,MAIN,Croissant,other,3,14.00,42.00,86.00,0.00,12.90,0,0,0,apple_pay,S004
T20260202-00241,2026-02-02T21:44:00,MAIN,Flat White,other,1,22.00,22.00,46.00,0.00,6.90,0,0,0,cash,S002
T20260202-00241,2026-02-02T21:44:00,MAIN,Mocha,beverage,1,24.00,24.00,46.00,0.00,6.90,0,0,0,cash,S002
T20260202-00242,2026-02-02T20:58:00,MAIN,Croissant,other,1,14.00,14.00,14.00,0.00,2.10,0,0,0,cash,S001
T20260202-00243,2026-02-02T09:28:00,MAIN,Latte,beverage,1,18.00,18.00,90.00,0.00,13.50,0,0,0,apple_pay,S003
T20260202-00243,2026-02-02T09:28:00,MAIN,Mocha,beverage,3,24.00,72.00,90.00,0.00,13.50,0,0,0,apple_pay,S003
T20260202-00244,2026-02-02T18:01:00,MAIN,Cappuccino,other,1,20.00,20.00,20.00,0.00,3.00,0,0,0,cash,S002
T20260202-00245,2026-02-02T14:49:00,MAIN,Dessert of Day,other,1,28.00,28.00,80.00,0.00,12.00,0,0,0,cash,S001
T20260202-00245,2026-02-02T14:49:00,MAIN,Matcha Latte,beverage,2,26.00,52.00,80.00,0.00,12.00,0,0,0,cash,S001
T20260202-00246,2026-02-02T20:05:00,MAIN,Iced Americano,other,1,16.00,16.00,60.00,0.00,9.00,0,0,0,visa,S005
T20260202-00246,2026-02-02T20:05:00,MAIN,Flat White,other,1,22.00,22.00,60.00,0.00,9.00,0,0,0,visa,S005
T20260202-00246,2026-02-02T20:05:00,MAIN,Flat White,other,1,22.00,22.00,60.00,0.00,9.00,0,0,0,visa,S005
T20260202-00247,2026-02-02T16:11:00,MAIN,Breakfast Set,food,1,45.00,45.00,45.00,0.00,6.75,0,0,0,cash,S003
T20260202-00248,2026-02-02T20:32:00,MAIN,Breakfast Set,food,1,45.00,45.00,45.00,0.00,6.75,0,0,0,mada,S003
T20260202-00249,2026-02-02T13:21:00,MAIN,Flat White,other,1,22.00,22.00,66.00,0.00,9.90,0,0,0,mada,S005
T20260202-00249,2026-02-02T13:21:00,MAIN,Iced Americano,other,1,16.00,16.00,66.00,0.00,9.90,0,0,0,mada,S005
T20260202-00249,2026-02-02T13:21:00,MAIN,Dessert of Day,other,1,28.00,28.00,66.00,0.00,9.90,0,0,0,mada,S005
T20260202-00250,2026-02-02T14:22:00,MAIN,Flat White,other,2,22.00,44.00,44.00,0.00,6.60,0,0,0,cash,S004
T20260203-00251,2026-02-03T21:48:00,MAIN,Bottled Water,other,1,5.00,5.00,83.00,0.00,12.45,0,0,0,cash,S001
T20260203-00251,2026-02-03T21:48:00,MAIN,Matcha Latte,beverage,3,26.00,78.00,83.00,0.00,12.45,0,0,0,cash,S001
T20260203-00252,2026-02-03T14:24:00,MAIN,Flat White,other,1,22.00,22.00,52.00,0.00,7.80,0,0,0,apple_pay,S003
T20260203-00252,2026-02-03T14:24:00,MAIN,Iced Americano,other,1,16.00,16.00,52.00,0.00,7.80,0,0,0,apple_pay,S003
T20260203-00252,2026-02-03T14:24:00,MAIN,Croissant,other,1,14.00,14.00,52.00,0.00,7.80,0,0,0,apple_pay,S003
T20260203-00253,2026-02-03T16:52:00,MAIN,Croissant,other,1,14.00,14.00,62.00,0.00,9.30,0,0,0,mada,S001
T20260203-00253,2026-02-03T16:52:00,MAIN,Cappuccino,other,1,20.00,20.00,62.00,0.00,9.30,0,0,0,mada,S001
T20260203-00253,2026-02-03T16:52:00,MAIN,Croissant,other,2,14.00,28.00,62.00,0.00,9.30,0,0,0,mada,S001
T20260203-00254,2026-02-03T13:35:00,MAIN,Dessert of Day,other,2,28.00,56.00,84.00,0.00,12.60,0,0,0,cash,S002
T20260203-00254,2026-02-03T13:35:00,MAIN,Dessert of Day,other,1,28.00,28.00,84.00,0.00,12.60,0,0,0,cash,S002
T20260203-00255,2026-02-03T10:08:00,MAIN,Dessert of Day,other,2,28.00,56.00,96.00,0.00,14.40,0,0,0,visa,S001
T20260203-00255,2026-02-03T10:08:00,MAIN,Croissant,other,1,14.00,14.00,96.00,0.00,14.40,0,0,0,visa,S001
T20260203-00255,2026-02-03T10:08:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,96.00,0.00,14.40,0,0,0,visa,S001
T20260203-00256,2026-02-03T16:53:00,MAIN,Breakfast Set,food,1,45.00,45.00,45.00,0.00,6.75,0,0,1,cash,S005
T20260203-00257,2026-02-03T13:46:00,MAIN,Iced Americano,other,2,16.00,32.00,82.00,0.00,12.30,0,0,0,visa,S004
T20260203-00257,2026-02-03T13:46:00,MAIN,Bottled Water,other,1,5.00,5.00,82.00,0.00,12.30,0,0,0,visa,S004
T20260203-00257,2026-02-03T13:46:00,MAIN,Breakfast Set,food,1,45.00,45.00,82.00,0.00,12.30,0,0,0,visa,S004
T20260203-00258,2026-02-03T18:32:00,MAIN,Dessert of Day,other,1,28.00,28.00,52.00,0.00,7.80,0,0,0,apple_pay,S001
T20260203-00258,2026-02-03T18:32:00,MAIN,Mocha,beverage,1,24.00,24.00,52.00,0.00,7.80,0,0,0,apple_pay,S001
T20260203-00259,2026-02-03T21:42:00,MAIN,Croissant,other,1,14.00,14.00,78.00,0.00,11.70,0,0,0,visa,S002
T20260203-00259,2026-02-03T21:42:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,78.00,0.00,11.70,0,0,0,visa,S002
T20260203-00259,2026-02-03T21:42:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,78.00,0.00,11.70,0,0,0,visa,S002
T20260203-00260,2026-02-03T09:05:00,MAIN,Breakfast Set,food,1,45.00,45.00,95.00,0.00,14.25,0,0,0,cash,S003
T20260203-00260,2026-02-03T09:05:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,95.00,0.00,14.25,0,0,0,cash,S003
T20260203-00260,2026-02-03T09:05:00,MAIN,Mocha,beverage,1,24.00,24.00,95.00,0.00,14.25,0,0,0,cash,S003
T20260203-00261,2026-02-03T08:50:00,MAIN,Mocha,beverage,1,24.00,24.00,140.00,0.00,21.00,0,0,0,cash,S005
T20260203-00261,2026-02-03T08:50:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,140.00,0.00,21.00,0,0,0,cash,S005
T20260203-00261,2026-02-03T08:50:00,MAIN,Breakfast Set,food,2,45.00,90.00,140.00,0.00,21.00,0,0,0,cash,S005
T20260204-00262,2026-02-04T11:03:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,86.00,0.00,12.90,0,0,0,cash,S004
T20260204-00262,2026-02-04T11:03:00,MAIN,Mocha,beverage,1,24.00,24.00,86.00,0.00,12.90,0,0,0,cash,S004
T20260204-00262,2026-02-04T11:03:00,MAIN,Mocha,beverage,1,24.00,24.00,86.00,0.00,12.90,0,0,0,cash,S004
T20260204-00263,2026-02-04T17:05:00,MAIN,Iced Americano,other,1,16.00,16.00,16.00,0.00,2.40,0,0,0,mada,S002
T20260204-00264,2026-02-04T11:26:00,MAIN,Iced Americano,other,1,16.00,16.00,16.00,0.00,2.40,0,0,0,cash,S005
T20260204-00265,2026-02-04T09:01:00,MAIN,Latte,beverage,1,18.00,18.00,63.00,0.00,9.45,0,0,0,apple_pay,S004
T20260204-00265,2026-02-04T09:01:00,MAIN,Breakfast Set,food,1,45.00,45.00,63.00,0.00,9.45,0,0,0,apple_pay,S004
T20260204-00266,2026-02-04T09:26:00,MAIN,Dessert of Day,other,1,28.00,28.00,28.00,0.00,4.20,0,0,0,cash,S001
T20260204-00267,2026-02-04T16:46:00,MAIN,Latte,beverage,3,18.00,54.00,72.00,0.00,10.80,0,0,0,mada,S002
T20260204-00267,2026-02-04T16:46:00,MAIN,Latte,beverage,1,18.00,18.00,72.00,0.00,10.80,0,0,0,mada,S002
T20260204-00268,2026-02-04T09:45:00,MAIN,Croissant,other,2,14.00,28.00,44.00,0.00,6.60,0,0,0,cash,S002
T20260204-00268,2026-02-04T09:45:00,MAIN,Iced Americano,other,1,16.00,16.00,44.00,0.00,6.60,0,0,0,cash,S002
T20260204-00269,2026-02-04T11:23:00,MAIN,Breakfast Set,food,1,45.00,45.00,45.00,0.00,6.75,0,0,0,cash,S003
T20260204-00270,2026-02-04T11:38:00,MAIN,Flat White,other,3,22.00,66.00,88.00,0.00,13.20,0,0,0,mada,S003
T20260204-00270,2026-02-04T11:38:00,MAIN,Flat White,other,1,22.00,22.00,88.00,0.00,13.20,0,0,0,mada,S003
T20260204-00271,2026-02-04T08:50:00,MAIN,Mocha,beverage,1,24.00,24.00,24.00,0.00,3.60,0,0,1,mastercard,S001
T20260204-00272,2026-02-04T11:13:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,54.00,0.00,8.10,0,0,0,mastercard,S003
T20260204-00272,2026-02-04T11:13:00,MAIN,Dessert of Day,other,1,28.00,28.00,54.00,0.00,8.10,0,0,0,mastercard,S003
T20260204-00273,2026-02-04T10:49:00,MAIN,Dessert of Day,other,1,28.00,28.00,47.00,0.00,7.05,0,0,0,cash,S003
T20260204-00273,2026-02-04T10:49:00,MAIN,Croissant,other,1,14.00,14.00,47.00,0.00,7.05,0,0,0,cash,S003
T20260204-00273,2026-02-04T10:49:00,MAIN,Bottled Water,other,1,5.00,5.00,47.00,0.00,7.05,0,0,0,cash,S003
T20260204-00274,2026-02-04T11:23:00,MAIN,Croissant,other,2,14.00,28.00,54.00,0.00,8.10,0,0,0,mastercard,S003
T20260204-00274,2026-02-04T11:23:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,54.00,0.00,8.10,0,0,0,mastercard,S003
T20260204-00275,2026-02-04T11:48:00,MAIN,Cappuccino,other,1,20.00,20.00,48.00,0.00,7.20,0,0,0,cash,S003
T20260204-00275,2026-02-04T11:48:00,MAIN,Dessert of Day,other,1,28.00,28.00,48.00,0.00,7.20,0,0,0,cash,S003
T20260204-00276,2026-02-04T17:08:00,MAIN,Flat White,other,1,22.00,22.00,66.00,0.00,9.90,0,0,0,cash,S002
T20260204-00276,2026-02-04T17:08:00,MAIN,Flat White,other,1,22.00,22.00,66.00,0.00,9.90,0,0,0,cash,S002
T20260204-00276,2026-02-04T17:08:00,MAIN,Flat White,other,1,22.00,22.00,66.00,0.00,9.90,0,0,0,cash,S002
T20260204-00277,2026-02-04T09:35:00,MAIN,Croissant,other,1,14.00,14.00,28.00,0.00,4.20,0,0,0,cash,S002
T20260204-00277,2026-02-04T09:35:00,MAIN,Croissant,other,1,14.00,14.00,28.00,0.00,4.20,0,0,0,cash,S002
T20260204-00278,2026-02-04T19:18:00,MAIN,Cappuccino,other,1,20.00,20.00,20.00,0.00,3.00,0,0,0,cash,S005
T20260204-00279,2026-02-04T20:50:00,MAIN,Cappuccino,other,1,20.00,20.00,38.00,0.00,5.70,0,0,0,cash,S005
T20260204-00279,2026-02-04T20:50:00,MAIN,Latte,beverage,1,18.00,18.00,38.00,0.00,5.70,0,0,0,cash,S005
T20260204-00280,2026-02-04T11:55:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,82.00,0.00,12.30,0,0,0,visa,S002
T20260204-00280,2026-02-04T11:55:00,MAIN,Dessert of Day,other,2,28.00,56.00,82.00,0.00,12.30,0,0,0,visa,S002
T20260205-00281,2026-02-05T16:08:00,MAIN,Mocha,beverage,1,24.00,24.00,66.00,0.00,9.90,0,0,0,cash,S002
T20260205-00281,2026-02-05T16:08:00,MAIN,Mocha,beverage,1,24.00,24.00,66.00,0.00,9.90,0,0,0,cash,S002
T20260205-00281,2026-02-05T16:08:00,MAIN,Latte,beverage,1,18.00,18.00,66.00,0.00,9.90,0,0,0,cash,S002
T20260205-00282,2026-02-05T19:00:00,MAIN,Croissant,other,1,14.00,14.00,64.00,0.00,9.60,0,0,0,cash,S001
T20260205-00282,2026-02-05T19:00:00,MAIN,Mocha,beverage,1,24.00,24.00,64.00,0.00,9.60,0,0,0,cash,S001
T20260205-00282,2026-02-05T19:00:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,64.00,0.00,9.60,0,0,0,cash,S001
T20260205-00283,2026-02-05T13:51:00,MAIN,Croissant,other,3,14.00,42.00,66.00,0.00,9.90,0,0,0,cash,S003
T20260205-00283,2026-02-05T13:51:00,MAIN,Mocha,beverage,1,24.00,24.00,66.00,0.00,9.90,0,0,0,cash,S003
T20260205-00284,2026-02-05T21:11:00,MAIN,Croissant,other,1,14.00,14.00,76.00,0.00,11.40,0,0,0,visa,S004
T20260205-00284,2026-02-05T21:11:00,MAIN,Iced Americano,other,1,16.00,16.00,76.00,0.00,11.40,0,0,0,visa,S004
T20260205-00284,2026-02-05T21:11:00,MAIN,Cappuccino,other,1,20.00,20.00,76.00,0.00,11.40,0,0,0,visa,S004
T20260205-00284,2026-02-05T21:11:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,76.00,0.00,11.40,0,0,0,visa,S004
T20260205-00285,2026-02-05T15:06:00,MAIN,Mocha,beverage,1,24.00,24.00,106.00,0.00,15.90,0,0,0,cash,S001
T20260205-00285,2026-02-05T15:06:00,MAIN,Dessert of Day,other,2,28.00,56.00,106.00,0.00,15.90,0,0,0,cash,S001
T20260205-00285,2026-02-05T15:06:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,106.00,0.00,15.90,0,0,0,cash,S001
T20260205-00286,2026-02-05T20:09:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,90.00,0.00,13.50,0,0,0,mastercard,S004
T20260205-00286,2026-02-05T20:09:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,90.00,0.00,13.50,0,0,0,mastercard,S004
T20260205-00286,2026-02-05T20:09:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,90.00,0.00,13.50,0,0,0,mastercard,S004
T20260205-00287,2026-02-05T22:32:00,MAIN,Latte,beverage,1,18.00,18.00,18.00,0.00,2.70,0,0,0,cash,S002
T20260205-00288,2026-02-05T18:03:00,MAIN,Bottled Water,other,1,5.00,5.00,5.00,0.00,0.75,0,0,0,cash,S001
T20260205-00289,2026-02-05T16:21:00,MAIN,Latte,beverage,1,18.00,18.00,18.00,0.00,2.70,0,0,0,visa,S004
T20260205-00290,2026-02-05T22:34:00,MAIN,Iced Americano,other,1,16.00,16.00,26.00,0.00,3.90,0,0,0,cash,S001
T20260205-00290,2026-02-05T22:34:00,MAIN,Bottled Water,other,2,5.00,10.00,26.00,0.00,3.90,0,0,0,cash,S001
T20260205-00291,2026-02-05T11:36:00,MAIN,Cappuccino,other,1,20.00,20.00,57.00,0.00,8.55,1,0,0,mada,S004
T20260205-00291,2026-02-05T11:36:00,MAIN,Bottled Water,other,1,5.00,5.00,57.00,0.00,8.55,1,0,0,mada,S004
T20260205-00291,2026-02-05T11:36:00,MAIN,Croissant,other,1,14.00,14.00,57.00,0.00,8.55,1,0,0,mada,S004
T20260205-00291,2026-02-05T11:36:00,MAIN,Latte,beverage,1,18.00,18.00,57.00,0.00,8.55,1,0,0,mada,S004
T20260205-00292,2026-02-05T18:04:00,MAIN,Matcha Latte,beverage,2,26.00,52.00,57.00,0.00,8.55,1,0,0,cash,S004
T20260205-00292,2026-02-05T18:04:00,MAIN,Bottled Water,other,1,5.00,5.00,57.00,0.00,8.55,1,0,0,cash,S004
T20260205-00293,2026-02-05T11:11:00,MAIN,Iced Americano,other,1,16.00,16.00,64.00,0.00,9.60,0,0,0,mada,S002
T20260205-00293,2026-02-05T11:11:00,MAIN,Mocha,beverage,2,24.00,48.00,64.00,0.00,9.60,0,0,0,mada,S002
