transaction_id,timestamp,branch,item,category,qty,unit_price,line_total,ticket_total,discount,tax,void,comp,refund,payment_method,staff
T20260125-00497,2026-01-25T21:18:00,MAIN,Latte,beverage,1,18.00,18.00,72.00,0.00,10.80,0,0,0,visa,S005
T20260125-00497,2026-01-25T21:18:00,MAIN,Dessert of Day,other,1,28.00,28.00,72.00,0.00,10.80,0,0,0,visa,S005
T20260125-00497,2026-01-25T21:18:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,72.00,0.00,10.80,0,0,0,visa,S005
T20260125-00498,2026-01-25T08:25:00,MAIN,Latte,beverage,1,18.00,18.00,18.00,0.00,2.70,0,0,0,visa,S005
T20260125-00499,2026-01-25T14:49:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,124.00,0.00,18.60,0,0,0,mada,S003
T20260125-00499,2026-01-25T14:49:00,MAIN,Chicken Sandwich,food,2,38.00,76.00,124.00,0.00,18.60,0,0,0,mada,S003
T20260125-00499,2026-01-25T14:49:00,MAIN,Flat White,other,1,22.00,22.00,124.00,0.00,18.60,0,0,0,mada,S003
T20260125-00500,2026-01-25T13:45:00,MAIN,Cappuccino,other,1,20.00,20.00,36.00,0.00,5.40,1,0,0,visa,S002
T20260125-00500,2026-01-25T13:45:00,MAIN,Iced Americano,other,1,16.00,16.00,36.00,0.00,5.40,1,0,0,visa,S002
T20260125-00501,2026-01-25T12:57:00,MAIN,Cappuccino,other,1,20.00,20.00,20.00,0.00,3.00,0,0,0,cash,S001
T20260125-00502,2026-01-25T18:00:00,MAIN,Dessert of Day,other,1,28.00,28.00,72.00,0.00,10.80,1,0,0,mada,S002
T20260125-00502,2026-01-25T18:00:00,MAIN,Flat White,other,2,22.00,44.00,72.00,0.00,10.80,1,0,0,mada,S002
T20260125-00503,2026-01-25T11:03:00,MAIN,Croissant,other,1,14.00,14.00,83.00,0.00,12.45,0,0,0,apple_pay,S001
T20260125-00503,2026-01-25T11:03:00,MAIN,Mocha,beverage,1,24.00,24.00,83.00,0.00,12.45,0,0,0,apple_pay,S001
T20260125-00503,2026-01-25T11:03:00,MAIN,Breakfast Set,food,1,45.00,45.00,83.00,0.00,12.45,0,0,0,apple_pay,S001
T20260125-00504,2026-01-25T19:16:00,MAIN,Flat White,other,1,22.00,22.00,68.00,0.00,10.20,0,0,0,mada,S003
T20260125-00504,2026-01-25T19:16:00,MAIN,Latte,beverage,1,18.00,18.00,68.00,0.00,10.20,0,0,0,mada,S003
T20260125-00504,2026-01-25T19:16:00,MAIN,Croissant,other,2,14.00,28.00,68.00,0.00,10.20,0,0,0,mada,S003
T20260125-00505,2026-01-25T10:35:00,MAIN,Flat White,other,1,22.00,22.00,22.00,0.00,3.30,0,0,0,mada,S005
T20260125-00506,2026-01-25T11:55:00,MAIN,Dessert of Day,other,1,28.00,28.00,74.00,0.00,11.10,0,0,0,mastercard,S005
T20260125-00506,2026-01-25T11:55:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,74.00,0.00,11.10,0,0,0,mastercard,S005
T20260125-00506,2026-01-25T11:55:00,MAIN,Cappuccino,other,1,20.00,20.00,74.00,0.00,11.10,0,0,0,mastercard,S005
T20260125-00507,2026-01-25T19:55:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,66.00,0.00,9.90,0,0,0,mastercard,S005
T20260125-00507,2026-01-25T19:55:00,MAIN,Dessert of Day,other,1,28.00,28.00,66.00,0.00,9.90,0,0,0,mastercard,S005
T20260125-00508,2026-01-25T14:49:00,MAIN,Mocha,beverage,1,24.00,24.00,83.00,0.00,12.45,0,0,0,mastercard,S001
T20260125-00508,2026-01-25T14:49:00,MAIN,Croissant,other,1,14.00,14.00,83.00,0.00,12.45,0,0,0,mastercard,S001
T20260125-00508,2026-01-25T14:49:00,MAIN,Breakfast Set,food,1,45.00,45.00,83.00,0.00,12.45,0,0,0,mastercard,S001
T20260125-00509,2026-01-25T11:50:00,MAIN,Flat White,other,1,22.00,22.00,38.00,0.00,5.70,0,0,0,visa,S002
T20260125-00509,2026-01-25T11:50:00,MAIN,Iced Americano,other,1,16.00,16.00,38.00,0.00,5.70,0,0,0,visa,S002
T20260125-00510,2026-01-25T19:41:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,53.00,0.00,7.95,0,0,0,mada,S003
T20260125-00510,2026-01-25T19:41:00,MAIN,Flat White,other,1,22.00,22.00,53.00,0.00,7.95,0,0,0,mada,S003
T20260125-00510,2026-01-25T19:41:00,MAIN,Bottled Water,other,1,5.00,5.00,53.00,0.00,7.95,0,0,0,mada,S003
T20260125-00511,2026-01-25T14:45:00,MAIN,Dessert of Day,other,1,28.00,28.00,28.00,0.00,4.20,0,0,0,cash,S003
T20260125-00512,2026-01-25T10:30:00,MAIN,Iced Americano,other,3,16.00,48.00,48.00,0.00,7.20,0,0,0,mastercard,S005
T20260125-00513,2026-01-25T14:21:00,MAIN,Croissant,other,1,14.00,14.00,130.00,0.00,19.50,0,0,0,apple_pay,S002
T20260125-00513,2026-01-25T14:21:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,130.00,0.00,19.50,0,0,0,apple_pay,S002
T20260125-00513,2026-01-25T14:21:00,MAIN,Breakfast Set,food,1,45.00,45.00,130.00,0.00,19.50,0,0,0,apple_pay,S002
T20260125-00513,2026-01-25T14:21:00,MAIN,Breakfast Set,food,1,45.00,45.00,130.00,0.00,19.50,0,0,0,apple_pay,S002
T20260125-00514,2026-01-25T10:09:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,150.00,0.00,22.50,0,0,0,visa,S002
T20260125-00514,2026-01-25T10:09:00,MAIN,Cappuccino,other,1,20.00,20.00,150.00,0.00,22.50,0,0,0,visa,S002
T20260125-00514,2026-01-25T10:09:00,MAIN,Chicken Sandwich,food,2,38.00,76.00,150.00,0.00,22.50,0,0,0,visa,S002
T20260125-00514,2026-01-25T10:09:00,MAIN,Dessert of Day,other,1,28.00,28.00,150.00,0.00,22.50,0,0,0,visa,S002
T20260125-00515,2026-01-25T13:43:00,MAIN,Bottled Water,other,2,5.00,10.00,110.00,0.00,16.50,0,0,0,apple_pay,S004
T20260125-00515,2026-01-25T13:43:00,MAIN,Dessert of Day,other,3,28.00,84.00,110.00,0.00,16.50,0,0,0,apple_pay,S004
T20260125-00515,2026-01-25T13:43:00,MAIN,Iced Americano,other,1,16.00,16.00,110.00,0.00,16.50,0,0,0,apple_pay,S004
T20260125-00516,2026-01-25T20:55:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,26.00,0.00,3.90,0,0,0,apple_pay,S001
T20260125-00517,2026-01-25T08:14:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,66.00,0.00,9.90,0,0,0,apple_pay,S004
T20260125-00517,2026-01-25T08:14:00,MAIN,Dessert of Day,other,1,28.00,28.00,66.00,0.00,9.90,0,0,0,apple_pay,S004
T20260125-00518,2026-01-25T09:22:00,MAIN,Iced Americano,other,3,16.00,48.00,53.00,0.00,7.95,0,0,0,mada,S004
T20260125-00518,2026-01-25T09:22:00,MAIN,Bottled Water,other,1,5.00,5.00,53.00,0.00,7.95,0,0,0,mada,S004
T20260125-00519,2026-01-25T18:18:00,MAIN,Dessert of Day,other,1,28.00,28.00,64.00,0.00,9.60,0,0,0,mastercard,S005
T20260125-00519,2026-01-25T18:18:00,MAIN,Latte,beverage,2,18.00,36.00,64.00,0.00,9.60,0,0,0,mastercard,S005
T20260125-00520,2026-01-25T09:51:00,MAIN,Flat White,other,1,22.00,22.00,22.00,0.00,3.30,0,0,0,mada,S005
T20260125-00521,2026-01-25T17:13:00,MAIN,Flat White,other,1,22.00,22.00,38.00,0.00,5.70,0,0,0,apple_pay,S003
T20260125-00521,2026-01-25T17:13:00,MAIN,Iced Americano,other,1,16.00,16.00,38.00,0.00,5.70,0,0,0,apple_pay,S003
T20260125-00522,2026-01-25T13:23:00,MAIN,Croissant,other,1,14.00,14.00,24.00,0.00,3.60,0,0,0,visa,S004
T20260125-00522,2026-01-25T13:23:00,MAIN,Bottled Water,other,2,5.00,10.00,24.00,0.00,3.60,0,0,0,visa,S004
T20260125-00523,2026-01-25T16:24:00,MAIN,Flat White,other,1,22.00,22.00,22.00,0.00,3.30,0,0,0,apple_pay,S001
T20260125-00524,2026-01-25T14:02:00,MAIN,Mocha,beverage,1,24.00,24.00,24.00,0.00,3.60,0,0,0,mada,S005
T20260125-00525,2026-01-25T15:34:00,MAIN,Flat White,other,1,22.00,22.00,157.00,0.00,23.55,0,0,0,mada,S003
T20260125-00525,2026-01-25T15:34:00,MAIN,Breakfast Set,food,3,45.00,135.00,157.00,0.00,23.55,0,0,0,mada,S003
T20260126-00526,2026-01-26T10:25:00,MAIN,Bottled Water,other,1,5.00,5.00,24.00,0.00,3.60,0,0,0,mastercard,S004
T20260126-00526,2026-01-26T10:25:00,MAIN,Croissant,other,1,14.00,14.00,24.00,0.00,3.60,0,0,0,mastercard,S004
T20260126-00526,2026-01-26T10:25:00,MAIN,Bottled Water,other,1,5.00,5.00,24.00,0.00,3.60,0,0,0,mastercard,S004
T20260126-00527,2026-01-26T19:24:00,MAIN,Mocha,beverage,1,24.00,24.00,62.00,0.00,9.30,0,0,0,visa,S004
T20260126-00527,2026-01-26T19:24:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,62.00,0.00,9.30,0,0,0,visa,S004
T20260126-00528,2026-01-26T13:02:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,26.00,0.00,3.90,0,0,0,mada,S005
T20260126-00529,2026-01-26T14:27:00,MAIN,Breakfast Set,food,2,45.00,90.00,90.00,0.00,13.50,0,0,0,mada,S002
T20260126-00530,2026-01-26T21:03:00,MAIN,Latte,beverage,1,18.00,18.00,85.00,0.00,12.75,0,0,0,mastercard,S005
T20260126-00530,2026-01-26T21:03:00,MAIN,Breakfast Set,food,1,45.00,45.00,85.00,0.00,12.75,0,0,0,mastercard,S005
T20260126-00530,2026-01-26T21:03:00,MAIN,Flat White,other,1,22.00,22.00,85.00,0.00,12.75,0,0,0,mastercard,S005
T20260126-00531,2026-01-26T18:38:00,MAIN,Croissant,other,1,14.00,14.00,30.00,0.00,4.50,0,0,0,mada,S003
T20260126-00531,2026-01-26T18:38:00,MAIN,Iced Americano,other,1,16.00,16.00,30.00,0.00,4.50,0,0,0,mada,S003
T20260126-00532,2026-01-26T09:10:00,MAIN,Latte,beverage,1,18.00,18.00,18.00,0.00,2.70,0,0,0,mada,S002
T20260126-00533,2026-01-26T20:08:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,82.00,0.00,12.30,0,0,0,mastercard,S004
T20260126-00533,2026-01-26T20:08:00,MAIN,Iced Americano,other,1,16.00,16.00,82.00,0.00,12.30,0,0,0,mastercard,S004
T20260126-00533,2026-01-26T20:08:00,MAIN,Cappuccino,other,2,20.00,40.00,82.00,0.00,12.30,0,0,0,mastercard,S004
T20260126-00534,2026-01-26T18:39:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,104.00,0.00,15.60,0,0,0,cash,S003
T20260126-00534,2026-01-26T18:39:00,MAIN,Matcha Latte,beverage,3,26.00,78.00,104.00,0.00,15.60,0,0,0,cash,S003
T20260126-00535,2026-01-26T19:45:00,MAIN,Croissant,other,1,14.00,14.00,14.00,0.00,2.10,0,0,0,mada,S002
T20260126-00536,2026-01-26T10:40:00,MAIN,Bottled Water,other,1,5.00,5.00,5.00,0.00,0.75,0,0,0,mastercard,S003
T20260126-00537,2026-01-26T09:39:00,MAIN,Latte,beverage,2,18.00,36.00,58.00,0.00,8.70,0,0,0,mastercard,S004
T20260126-00537,2026-01-26T09:39:00,MAIN,Flat White,other,1,22.00,22.00,58.00,0.00,8.70,0,0,0,mastercard,S004
T20260126-00538,2026-01-26T15:40:00,MAIN,Cappuccino,other,1,20.00,20.00,104.00,0.00,15.60,0,0,0,mastercard,S005
T20260126-00538,2026-01-26T15:40:00,MAIN,Dessert of Day,other,3,28.00,84.00,104.00,0.00,15.60,0,0,0,mastercard,S005
T20260126-00539,2026-01-26T21:10:00,MAIN,Dessert of Day,other,1,28.00,28.00,54.00,0.00,8.10,0,0,0,mastercard,S004
T20260126-00539,2026-01-26T21:10:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,54.00,0.00,8.10,0,0,0,mastercard,S004
T20260126-00540,2026-01-26T14:18:00,MAIN,Cappuccino,other,1,20.00,20.00,48.00,0.00,7.20,0,0,0,apple_pay,S002
T20260126-00540,2026-01-26T14:18:00,MAIN,Croissant,other,2,14.00,28.00,48.00,0.00,7.20,0,0,0,apple_pay,S002
T20260126-00541,2026-01-26T11:56:00,MAIN,Dessert of Day,other,1,28.00,28.00,73.00,0.00,10.95,0,0,0,mada,S001
T20260126-00541,2026-01-26T11:56:00,MAIN,Breakfast Set,food,1,45.00,45.00,73.00,0.00,10.95,0,0,0,mada,S001
T20260126-00542,2026-01-26T09:43:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,104.00,0.00,15.60,0,0,0,mastercard,S004
T20260126-00542,2026-01-26T09:43:00,MAIN,Flat White,other,3,22.00,66.00,104.00,0.00,15.60,0,0,0,mastercard,S004
T20260126-00543,2026-01-26T09:14:00,MAIN,Flat White,other,1,22.00,22.00,38.00,0.00,5.70,0,0,0,cash,S003
T20260126-00543,2026-01-26T09:14:00,MAIN,Iced Americano,other,1,16.00,16.00,38.00,0.00,5.70,0,0,0,cash,S003
T20260126-00544,2026-01-26T21:37:00,MAIN,Mocha,beverage,1,24.00,24.00,24.00,0.00,3.60,0,0,0,mastercard,S003
T20260126-00545,2026-01-26T13:36:00,MAIN,Croissant,other,1,14.00,14.00,104.00,0.00,15.60,0,0,0,cash,S003
T20260126-00545,2026-01-26T13:36:00,MAIN,Breakfast Set,food,2,45.00,90.00,104.00,0.00,15.60,0,0,0,cash,S003
T20260126-00546,2026-01-26T19:14:00,MAIN,Latte,beverage,1,18.00,18.00,18.00,0.00,2.70,0,0,0,visa,S005
T20260126-00547,2026-01-26T11:33:00,MAIN,Croissant,other,1,14.00,14.00,97.00,0.00,14.55,0,0,0,apple_pay,S002
T20260126-00547,2026-01-26T11:33:00,MAIN,Croissant,other,1,14.00,14.00,97.00,0.00,14.55,0,0,0,apple_pay,S002
T20260126-00547,2026-01-26T11:33:00,MAIN,Mocha,beverage,1,24.00,24.00,97.00,0.00,14.55,0,0,0,apple_pay,S002
T20260126-00547,2026-01-26T11:33:00,MAIN,Breakfast Set,food,1,45.00,45.00,97.00,0.00,14.55,0,0,0,apple_pay,S002
T20260126-00548,2026-01-26T11:46:00,MAIN,Latte,beverage,1,18.00,18.00,89.00,0.00,13.35,0,0,0,apple_pay,S003
T20260126-00548,2026-01-26T11:46:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,89.00,0.00,13.35,0,0,0,apple_pay,S003
T20260126-00548,2026-01-26T11:46:00,MAIN,Breakfast Set,food,1,45.00,45.00,89.00,0.00,13.35,0,0,0,apple_pay,S003
T20260126-00549,2026-01-26T10:30:00,MAIN,Dessert of Day,other,1,28.00,28.00,28.00,0.00,4.20,0,0,0,visa,S003
T20260126-00550,2026-01-26T22:59:00,MAIN,Bottled Water,other,1,5.00,5.00,5.00,0.00,0.75,0,0,0,visa,S001
T20260126-00551,2026-01-26T12:31:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,92.00,0.00,13.80,0,0,0,mada,S005
T20260126-00551,2026-01-26T12:31:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,92.00,0.00,13.80,0,0,0,mada,S005
T20260126-00551,2026-01-26T12:31:00,MAIN,Iced Americano,other,1,16.00,16.00,92.00,0.00,13.80,0,0,0,mada,S005
T20260126-00552,2026-01-26T19:13:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,124.00,0.00,18.60,0,0,0,apple_pay,S003
T20260126-00552,2026-01-26T19:13:00,MAIN,Croissant,other,3,14.00,42.00,124.00,0.00,18.60,0,0,0,apple_pay,S003
T20260126-00552,2026-01-26T19:13:00,MAIN,Dessert of Day,other,1,28.00,28.00,124.00,0.00,18.60,0,0,0,apple_pay,S003
T20260126-00552,2026-01-26T19:13:00,MAIN,Iced Americano,other,1,16.00,16.00,124.00,0.00,18.60,0,0,0,apple_pay,S003
T20260126-00553,2026-01-26T14:10:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,64.00,0.00,9.60,0,0,0,apple_pay,S005
T20260126-00553,2026-01-26T14:10:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,64.00,0.00,9.60,0,0,0,apple_pay,S005
T20260126-00554,2026-01-26T16:37:00,MAIN,Mocha,beverage,1,24.00,24.00,82.00,0.00,12.30,0,0,0,mastercard,S005
T20260126-00554,2026-01-26T16:37:00,MAIN,Flat White,other,1,22.00,22.00,82.00,0.00,12.30,0,0,0,mastercard,S005
T20260126-00554,2026-01-26T16:37:00,MAIN,Flat White,other,1,22.00,22.00,82.00,0.00,12.30,0,0,0,mastercard,S005
T20260126-00554,2026-01-26T16:37:00,MAIN,Croissant,other,1,14.00,14.00,82.00,0.00,12.30,0,0,0,mastercard,S005
T20260126-00555,2026-01-26T10:32:00,MAIN,Bottled Water,other,1,5.00,5.00,61.00,0.00,9.15,0,0,0,mastercard,S003
T20260126-00555,2026-01-26T10:32:00,MAIN,Dessert of Day,other,2,28.00,56.00,61.00,0.00,9.15,0,0,0,mastercard,S003
T20260126-00556,2026-01-26T21:06:00,MAIN,Cappuccino,other,1,20.00,20.00,38.00,0.00,5.70,0,0,0,visa,S002
T20260126-00556,2026-01-26T21:06:00,MAIN,Latte,beverage,1,18.00,18.00,38.00,0.00,5.70,0,0,0,visa,S002
T20260126-00557,2026-01-26T11:26:00,MAIN,Iced Americano,other,1,16.00,16.00,42.00,0.00,6.30,0,0,0,apple_pay,S005
T20260126-00557,2026-01-26T11:26:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,42.00,0.00,6.30,0,0,0,apple_pay,S005
T20260126-00558,2026-01-26T11:32:00,MAIN,Dessert of Day,other,1,28.00,28.00,126.00,0.00,18.90,0,0,0,apple_pay,S002
T20260126-00558,2026-01-26T11:32:00,MAIN,Latte,beverage,3,18.00,54.00,126.00,0.00,18.90,0,0,0,apple_pay,S002
T20260126-00558,2026-01-26T11:32:00,MAIN,Flat White,other,2,22.00,44.00,126.00,0.00,18.90,0,0,0,apple_pay,S002
T20260126-00559,2026-01-26T18:53:00,MAIN,Iced Americano,other,1,16.00,16.00,101.00,0.00,15.15,0,0,0,apple_pay,S003
T20260126-00559,2026-01-26T18:53:00,MAIN,Cappuccino,other,1,20.00,20.00,101.00,0.00,15.15,0,0,0,apple_pay,S003
T20260126-00559,2026-01-26T18:53:00,MAIN,Breakfast Set,food,1,45.00,45.00,101.00,0.00,15.15,0,0,0,apple_pay,S003
T20260126-00559,2026-01-26T18:53:00,MAIN,Cappuccino,other,1,20.00,20.00,101.00,0.00,15.15,0,0,0,apple_pay,S003
T20260126-00560,2026-01-26T21:11:00,MAIN,Cappuccino,other,1,20.00,20.00,20.00,0.00,3.00,0,0,0,apple_pay,S003
T20260126-00561,2026-01-26T21:32:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,46.00,0.00,6.90,0,0,0,mastercard,S001
T20260126-00561,2026-01-26T21:32:00,MAIN,Cappuccino,other,1,20.00,20.00,46.00,0.00,6.90,0,0,0,mastercard,S001
T20260126-00562,2026-01-26T11:29:00,MAIN,Mocha,beverage,1,24.00,24.00,46.00,0.00,6.90,0,0,0,mastercard,S001
T20260126-00562,2026-01-26T11:29:00,MAIN,Flat White,other,1,22.00,22.00,46.00,0.00,6.90,0,0,0,mastercard,S001
T20260126-00563,2026-01-26T20:45:00,MAIN,Latte,beverage,1,18.00,18.00,18.00,0.00,2.70,0,0,0,visa,S001
T20260126-00564,2026-01-26T14:51:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,98.00,0.00,14.70,0,0,0,visa,S004
T20260126-00564,2026-01-26T14:51:00,MAIN,Cappuccino,other,3,20.00,60.00,98.00,0.00,14.70,0,0,0,visa,S004
T20260126-00565,2026-01-26T10:39:00,MAIN,Mocha,beverage,1,24.00,24.00,64.00,0.00,9.60,0,0,0,mastercard,S001
T20260126-00565,2026-01-26T10:39:00,MAIN,Cappuccino,other,1,20.00,20.00,64.00,0.00,9.60,0,0,0,mastercard,S001
T20260126-00565,2026-01-26T10:39:00,MAIN,Cappuccino,other,1,20.00,20.00,64.00,0.00,9.60,0,0,0,mastercard,S001
T20260126-00566,2026-01-26T13:06:00,MAIN,Mocha,beverage,2,24.00,48.00,70.00,0.00,10.50,0,0,0,visa,S004
T20260126-00566,2026-01-26T13:06:00,MAIN,Flat White,other,1,22.00,22.00,70.00,0.00,10.50,0,0,0,visa,S004
T20260126-00567,2026-01-26T13:42:00,MAIN,Breakfast Set,food,1,45.00,45.00,89.00,0.00,13.35,0,0,0,mastercard,S004
T20260126-00567,2026-01-26T13:42:00,MAIN,Flat White,other,1,22.00,22.00,89.00,0.00,13.35,0,0,0,mastercard,S004
T20260126-00567,2026-01-26T13:42:00,MAIN,Flat White,other,1,22.00,22.00,89.00,0.00,13.35,0,0,0,mastercard,S004
T20260126-00568,2026-01-26T11:39:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,115.00,0.00,17.25,0,0,0,mastercard,S005
T20260126-00568,2026-01-26T11:39:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,115.00,0.00,17.25,0,0,0,mastercard,S005
T20260126-00568,2026-01-26T11:39:00,MAIN,Latte,beverage,1,18.00,18.00,115.00,0.00,17.25,0,0,0,mastercard,S005
T20260126-00568,2026-01-26T11:39:00,MAIN,Breakfast Set,food,1,45.00,45.00,115.00,0.00,17.25,0,0,0,mastercard,S005
T20260126-00569,2026-01-26T13:16:00,MAIN,Croissant,other,2,14.00,28.00,52.00,0.00,7.80,0,0,0,apple_pay,S003
T20260126-00569,2026-01-26T13:16:00,MAIN,Mocha,beverage,1,24.00,24.00,52.00,0.00,7.80,0,0,0,apple_pay,S003
T20260126-00570,2026-01-26T19:18:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,42.00,0.00,6.30,0,0,0,visa,S003
T20260126-00570,2026-01-26T19:18:00,MAIN,Iced Americano,other,1,16.00,16.00,42.00,0.00,6.30,0,0,0,visa,S003
T20260126-00571,2026-01-26T20:07:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,54.00,0.00,8.10,0,0,0,mada,S004
T20260126-00571,2026-01-26T20:07:00,MAIN,Dessert of Day,other,1,28.00,28.00,54.00,0.00,8.10,0,0,0,mada,S004
T20260126-00572,2026-01-26T18:35:00,MAIN,Iced Americano,other,2,16.00,32.00,93.00,0.00,13.95,0,0,0,visa,S001
T20260126-00572,2026-01-26T18:35:00,MAIN,Iced Americano,other,1,16.00,16.00,93.00,0.00,13.95,0,0,0,visa,S001
T20260126-00572,2026-01-26T18:35:00,MAIN,Breakfast Set,food,1,45.00,45.00,93.00,0.00,13.95,0,0,0,visa,S001
T20260126-00573,2026-01-26T11:21:00,MAIN,Bottled Water,other,1,5.00,5.00,43.00,0.00,6.45,0,0,0,mada,S001
T20260126-00573,2026-01-26T11:21:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,43.00,0.00,6.45,0,0,0,mada,S001
T20260126-00574,2026-01-26T15:12:00,MAIN,Mocha,beverage,3,24.00,72.00,72.00,0.00,10.80,0,0,0,mastercard,S004
T20260126-00575,2026-01-26T16:25:00,MAIN,Bottled Water,other,1,5.00,5.00,33.00,0.00,4.95,0,0,0,mastercard,S005
T20260126-00575,2026-01-26T16:25:00,MAIN,Dessert of Day,other,1,28.00,28.00,33.00,0.00,4.95,0,0,0,mastercard,S005
T20260126-00576,2026-01-26T18:02:00,MAIN,Iced Americano,other,1,16.00,16.00,36.00,0.00,5.40,0,0,0,cash,S005
T20260126-00576,2026-01-26T18:02:00,MAIN,Cappuccino,other,1,20.00,20.00,36.00,0.00,5.40,0,0,0,cash,S005
T20260126-00577,2026-01-26T10:45:00,MAIN,Breakfast Set,food,2,45.00,90.00,150.00,0.00,22.50,0,0,0,visa,S001
T20260126-00577,2026-01-26T10:45:00,MAIN,Latte,beverage,1,18.00,18.00,150.00,0.00,22.50,0,0,0,visa,S001
T20260126-00577,2026-01-26T10:45:00,MAIN,Cappuccino,other,1,20.00,20.00,150.00,0.00,22.50,0,0,0,visa,S001
T20260126-00577,2026-01-26T10:45:00,MAIN,Flat White,other,1,22.00,22.00,150.00,0.00,22.50,0,0,0,visa,S001
T20260127-00578,2026-01-27T11:49:00,MAIN,Iced Americano,other,1,16.00,16.00,30.00,0.00,4.50,0,0,0,mada,S003
T20260127-00578,2026-01-27T11:49:00,MAIN,Croissant,other,1,14.00,14.00,30.00,0.00,4.50,0,0,0,mada,S003
T20260127-00579,2026-01-27T22:44:00,MAIN,Bottled Water,other,1,5.00,5.00,111.00,0.00,16.65,0,0,0,mastercard,S003
T20260127-00579,2026-01-27T22:44:00,MAIN,Breakfast Set,food,2,45.00,90.00,111.00,0.00,16.65,0,0,0,mastercard,S003
T20260127-00579,2026-01-27T22:44:00,MAIN,Iced Americano,other,1,16.00,16.00,111.00,0.00,16.65,0,0,0,mastercard,S003
T20260127-00580,2026-01-27T21:56:00,MAIN,Bottled Water,other,1,5.00,5.00,19.00,0.00,2.85,0,0,0,apple_pay,S005
T20260127-00580,2026-01-27T21:56:00,MAIN,Croissant,other,1,14.00,14.00,19.00,0.00,2.85,0,0,0,apple_pay,S005
T20260127-00581,2026-01-27T19:43:00,MAIN,Dessert of Day,other,1,28.00,28.00,28.00,0.00,4.20,0,0,0,visa,S002
T20260127-00582,2026-01-27T19:56:00,MAIN,Flat White,other,1,22.00,22.00,115.00,0.00,17.25,0,0,0,visa,S005
T20260127-00582,2026-01-27T19:56:00,MAIN,Bottled Water,other,1,5.00,5.00,115.00,0.00,17.25,0,0,0,visa,S005
T20260127-00582,2026-01-27T19:56:00,MAIN,Cappuccino,other,3,20.00,60.00,115.00,0.00,17.25,0,0,0,visa,S005
T20260127-00582,2026-01-27T19:56:00,MAIN,Croissant,other,2,14.00,28.00,115.00,0.00,17.25,0,0,0,visa,S005
T20260127-00583,2026-01-27T18:48:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,78.00,0.00,11.70,0,0,0,mastercard,S001
T20260127-00583,2026-01-27T18:48:00,MAIN,Dessert of Day,other,1,28.00,28.00,78.00,0.00,11.70,0,0,0,mastercard,S001
T20260127-00583,2026-01-27T18:48:00,MAIN,Mocha,beverage,1,24.00,24.00,78.00,0.00,11.70,0,0,0,mastercard,S001
T20260127-00584,2026-01-27T17:24:00,MAIN,Latte,beverage,1,18.00,18.00,70.00,0.00,10.50,0,0,0,mastercard,S003
T20260127-00584,2026-01-27T17:24:00,MAIN,Matcha Latte,beverage,2,26.00,52.00,70.00,0.00,10.50,0,0,0,mastercard,S003
T20260127-00585,2026-01-27T18:09:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,54.00,0.00,8.10,0,0,0,visa,S001
T20260127-00585,2026-01-27T18:09:00,MAIN,Dessert of Day,other,1,28.00,28.00,54.00,0.00,8.10,0,0,0,visa,S001
T20260127-00586,2026-01-27T14:36:00,MAIN,Mocha,beverage,1,24.00,24.00,66.00,0.00,9.90,0,0,0,apple_pay,S004
T20260127-00586,2026-01-27T14:36:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,66.00,0.00,9.90,0,0,0,apple_pay,S004
T20260127-00586,2026-01-27T14:36:00,MAIN,Iced Americano,other,1,16.00,16.00,66.00,0.00,9.90,0,0,0,apple_pay,S004
T20260127-00587,2026-01-27T12:50:00,MAIN,Breakfast Set,food,1,45.00,45.00,45.00,0.00,6.75,0,0,0,apple_pay,S002
